,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,description,USD,tonne,clean_desc
0,702,Singapore,016,American Samoa,27," Anthracite, not agglomerated",34029691.0,52615.48,"Singapore -  Anthracite, not agglomerated"
1,490,"Other Asia, nes",016,American Samoa,03," Ornamental fish, live",13868298.0,4812.077,"Other Asia, nes -  Ornamental fish, live"
2,458,Malaysia,016,American Samoa,27," Anthracite, not agglomerated",9841166.0,15785.3,"Malaysia -  Anthracite, not agglomerated"
3,242,Fiji,016,American Samoa,03," Ornamental fish, live",8563752.0,3508.062,"Fiji -  Ornamental fish, live"
4,242,Fiji,016,American Samoa,48, Newsprint,4407030.0,2999.438,Fiji -  Newsprint
5,300,Greece,016,American Samoa,27," Anthracite, not agglomerated",2634285.0,3444.02,"Greece -  Anthracite, not agglomerated"
6,554,New Zealand,016,American Samoa,84, Nuclear reactors,2199676.0,178.15900000000002,New Zealand -  Nuclear reactors
7,554,New Zealand,016,American Samoa,44, Fuel wood,1994013.0,3583.36,New Zealand -  Fuel wood
8,036,Australia,016,American Samoa,04, Milk not concentrated nor sweetened < 1% fat,1704794.0,1465.9940000000001,Australia -  Milk not concentrated nor sweetened < 1% fat
9,410,Rep. of Korea,016,American Samoa,87, Pedestrian controlled tractors,1641176.0,149.427,Rep. of Korea -  Pedestrian controlled tractors
10,554,New Zealand,016,American Samoa,02," Bovine carcasses and half carcasses, fresh or chilled",1527830.0,339.134,"New Zealand -  Bovine carcasses and half carcasses, fresh or chilled"
11,554,New Zealand,016,American Samoa,25," Salt (sodium chloride) including solution, salt water",1523883.0,13036.758,"New Zealand -  Salt (sodium chloride) including solution, salt water"
12,554,New Zealand,016,American Samoa,16," Sausages, similar products of meat, meat offal & bloo",1302499.0,155.236,"New Zealand -  Sausages, similar products of meat, meat offal & bloo"
13,410,Rep. of Korea,016,American Samoa,19," Infant foods of cereals, flour, starch or milk, retai",1300424.0,251.736,"Rep. of Korea -  Infant foods of cereals, flour, starch or milk, retai"
14,724,Spain,016,American Samoa,85, Electric motors of an output < 37.5 watts,1273114.0,10.108,Spain -  Electric motors of an output < 37.5 watts
15,242,Fiji,016,American Samoa,19," Infant foods of cereals, flour, starch or milk, retai",1064184.0,346.866,"Fiji -  Infant foods of cereals, flour, starch or milk, retai"
16,124,Canada,016,American Samoa,44, Fuel wood,1061053.0,1968.449,Canada -  Fuel wood
17,344,"China, Hong Kong SAR",016,American Samoa,85, Electric motors of an output < 37.5 watts,1034140.0,6.114,"China, Hong Kong SAR -  Electric motors of an output < 37.5 watts"
18,392,Japan,016,American Samoa,87, Pedestrian controlled tractors,1011872.0,65.396,Japan -  Pedestrian controlled tractors
19,554,New Zealand,016,American Samoa,04, Milk not concentrated nor sweetened < 1% fat,999886.0,385.885,New Zealand -  Milk not concentrated nor sweetened < 1% fat
20,036,Australia,016,American Samoa,16," Sausages, similar products of meat, meat offal & bloo",992562.0,127.13,"Australia -  Sausages, similar products of meat, meat offal & bloo"
21,392,Japan,016,American Samoa,03," Ornamental fish, live",934998.0,297.25,"Japan -  Ornamental fish, live"
22,554,New Zealand,016,American Samoa,39, Polyethylene - specific gravity <0.94 in primary form,834236.0,231.275,New Zealand -  Polyethylene - specific gravity <0.94 in primary form
23,554,New Zealand,016,American Samoa,73, Sheet piling of iron or steel,814283.0,179.664,New Zealand -  Sheet piling of iron or steel
24,554,New Zealand,016,American Samoa,94," Seats, aircraft",806619.0,372.308,"New Zealand -  Seats, aircraft"
25,036,Australia,016,American Samoa,02," Bovine carcasses and half carcasses, fresh or chilled",804119.0,215.39999999999998,"Australia -  Bovine carcasses and half carcasses, fresh or chilled"
26,410,Rep. of Korea,016,American Samoa,27," Anthracite, not agglomerated",787046.0,340.585,"Rep. of Korea -  Anthracite, not agglomerated"
27,554,New Zealand,016,American Samoa,17," Raw sugar, cane",698450.0,932.608,"New Zealand -  Raw sugar, cane"
28,242,Fiji,016,American Samoa,27," Anthracite, not agglomerated",678818.0,1058.05,"Fiji -  Anthracite, not agglomerated"
29,410,Rep. of Korea,016,American Samoa,84, Nuclear reactors,634601.0,53.93,Rep. of Korea -  Nuclear reactors
30,554,New Zealand,016,American Samoa,27," Anthracite, not agglomerated",629842.0,1038.245,"New Zealand -  Anthracite, not agglomerated"
31,554,New Zealand,016,American Samoa,85, Electric motors of an output < 37.5 watts,580783.0,15.106,New Zealand -  Electric motors of an output < 37.5 watts
32,036,Australia,016,American Samoa,19," Infant foods of cereals, flour, starch or milk, retai",517980.0,379.207,"Australia -  Infant foods of cereals, flour, starch or milk, retai"
33,554,New Zealand,016,American Samoa,22, Mineral and aerated waters not sweetened or flavoured,509641.0,375.326,New Zealand -  Mineral and aerated waters not sweetened or flavoured
34,242,Fiji,016,American Samoa,22, Mineral and aerated waters not sweetened or flavoured,498928.0,687.284,Fiji -  Mineral and aerated waters not sweetened or flavoured
35,554,New Zealand,016,American Samoa,55," Filament tow of nylon, polyamides",492968.0,23.442,"New Zealand -  Filament tow of nylon, polyamides"
36,242,Fiji,016,American Samoa,72," Pig iron, non-alloy, <0.5% phosphorus",462513.0,310.648,"Fiji -  Pig iron, non-alloy, <0.5% phosphorus"
37,724,Spain,016,American Samoa,89," Cruise ships, excursion boats, ferry boats",458797.0,3.41,"Spain -  Cruise ships, excursion boats, ferry boats"
38,490,"Other Asia, nes",016,American Samoa,22, Mineral and aerated waters not sweetened or flavoured,458378.0,987.356,"Other Asia, nes -  Mineral and aerated waters not sweetened or flavoured"
39,036,Australia,016,American Samoa,84, Nuclear reactors,457659.0,17.237,Australia -  Nuclear reactors
40,554,New Zealand,016,American Samoa,72," Pig iron, non-alloy, <0.5% phosphorus",442413.0,321.366,"New Zealand -  Pig iron, non-alloy, <0.5% phosphorus"
41,554,New Zealand,016,American Samoa,20," Cucumbers,gherkins, prepared or preserved by vinegar",410490.0,226.236,"New Zealand -  Cucumbers,gherkins, prepared or preserved by vinegar"
42,410,Rep. of Korea,016,American Samoa,73, Sheet piling of iron or steel,401132.0,176.593,Rep. of Korea -  Sheet piling of iron or steel
43,208,Denmark,016,American Samoa,90," Optical fibres, except for telecommunications",391431.0,0.52,"Denmark -  Optical fibres, except for telecommunications"
44,554,New Zealand,016,American Samoa,90," Optical fibres, except for telecommunications",359872.0,3.471,"New Zealand -  Optical fibres, except for telecommunications"
45,410,Rep. of Korea,016,American Samoa,56," Sanitary towels, diapers and similar articles",351535.0,67.223,"Rep. of Korea -  Sanitary towels, diapers and similar articles"
46,360,Indonesia,016,American Samoa,16," Sausages, similar products of meat, meat offal & bloo",345660.0,68.212,"Indonesia -  Sausages, similar products of meat, meat offal & bloo"
47,242,Fiji,016,American Samoa,33, Essential oils of bergamot,344624.0,77.512,Fiji -  Essential oils of bergamot
48,410,Rep. of Korea,016,American Samoa,94," Seats, aircraft",340267.0,104.926,"Rep. of Korea -  Seats, aircraft"
49,036,Australia,016,American Samoa,08," Coconuts, fresh or dried",337841.0,271.04,"Australia -  Coconuts, fresh or dried"
50,490,"Other Asia, nes",016,American Samoa,72," Pig iron, non-alloy, <0.5% phosphorus",319190.0,338.0,"Other Asia, nes -  Pig iron, non-alloy, <0.5% phosphorus"
51,554,New Zealand,016,American Samoa,19," Infant foods of cereals, flour, starch or milk, retai",309794.0,118.476,"New Zealand -  Infant foods of cereals, flour, starch or milk, retai"
52,242,Fiji,016,American Samoa,62," Mens, boys overcoats of wool or hair, not knit",290018.0,8.31,"Fiji -  Mens, boys overcoats of wool or hair, not knit"
53,036,Australia,016,American Samoa,68," Stone setts, curbstones, flagstones (except slate)",283569.0,95.05,"Australia -  Stone setts, curbstones, flagstones (except slate)"
54,124,Canada,016,American Samoa,13, Lac,279052.0,98.8,Canada -  Lac
55,702,Singapore,016,American Samoa,85, Electric motors of an output < 37.5 watts,271059.0,4.838,Singapore -  Electric motors of an output < 37.5 watts
56,554,New Zealand,016,American Samoa,21," Coffee extracts, essences, concentrates, preparations",262048.0,89.186,"New Zealand -  Coffee extracts, essences, concentrates, preparations"
57,036,Australia,016,American Samoa,22, Mineral and aerated waters not sweetened or flavoured,259051.0,48.357,Australia -  Mineral and aerated waters not sweetened or flavoured
58,360,Indonesia,016,American Samoa,54, Sewing thread of synthetic filaments,256870.0,30.273,Indonesia -  Sewing thread of synthetic filaments
59,360,Indonesia,016,American Samoa,72," Pig iron, non-alloy, <0.5% phosphorus",239085.0,396.935,"Indonesia -  Pig iron, non-alloy, <0.5% phosphorus"
60,528,Netherlands,016,American Samoa,84, Nuclear reactors,231038.0,0.918,Netherlands -  Nuclear reactors
61,410,Rep. of Korea,016,American Samoa,95," Rideable wheeled toys, dolls carriages",228041.0,42.198,"Rep. of Korea -  Rideable wheeled toys, dolls carriages"
62,554,New Zealand,016,American Samoa,32, Quebracho tanning extract,227489.0,28.15,New Zealand -  Quebracho tanning extract
63,242,Fiji,016,American Samoa,34," Soaps, for toilet use, solid",225680.0,76.80000000000001,"Fiji -  Soaps, for toilet use, solid"
64,242,Fiji,016,American Samoa,25," Salt (sodium chloride) including solution, salt water",212226.0,192.436,"Fiji -  Salt (sodium chloride) including solution, salt water"
65,554,New Zealand,016,American Samoa,76," Aluminium unwrought, not alloyed",202281.0,34.608000000000004,"New Zealand -  Aluminium unwrought, not alloyed"
66,250,France,016,American Samoa,73, Sheet piling of iron or steel,201425.0,12.852,France -  Sheet piling of iron or steel
67,076,Brazil,016,American Samoa,16," Sausages, similar products of meat, meat offal & bloo",200488.0,205.981,"Brazil -  Sausages, similar products of meat, meat offal & bloo"
68,242,Fiji,016,American Samoa,73, Sheet piling of iron or steel,194898.0,133.135,Fiji -  Sheet piling of iron or steel
69,124,Canada,016,American Samoa,11, Wheat or meslin flour,184962.0,365.547,Canada -  Wheat or meslin flour
70,242,Fiji,016,American Samoa,69," Bricks, blocks and ceramic goods of siliceous earths",184713.0,3822.0,"Fiji -  Bricks, blocks and ceramic goods of siliceous earths"
71,554,New Zealand,016,American Samoa,62," Mens, boys overcoats of wool or hair, not knit",182240.0,3.916,"New Zealand -  Mens, boys overcoats of wool or hair, not knit"
72,702,Singapore,016,American Samoa,44, Fuel wood,169191.0,106.404,Singapore -  Fuel wood
73,826,United Kingdom,016,American Samoa,07," Potatoes seed, fresh or chilled",163728.0,220.0,"United Kingdom -  Potatoes seed, fresh or chilled"
74,348,Hungary,016,American Samoa,83, Padlocks of base metal,160890.0,15.198,Hungary -  Padlocks of base metal
75,410,Rep. of Korea,016,American Samoa,85, Electric motors of an output < 37.5 watts,150682.0,24.006999999999998,Rep. of Korea -  Electric motors of an output < 37.5 watts
76,702,Singapore,016,American Samoa,55," Filament tow of nylon, polyamides",148680.0,6.876,"Singapore -  Filament tow of nylon, polyamides"
77,764,Thailand,016,American Samoa,68," Stone setts, curbstones, flagstones (except slate)",148675.0,681.1569999999999,"Thailand -  Stone setts, curbstones, flagstones (except slate)"
78,242,Fiji,016,American Samoa,94," Seats, aircraft",147431.0,35.643,"Fiji -  Seats, aircraft"
79,764,Thailand,016,American Samoa,72," Pig iron, non-alloy, <0.5% phosphorus",141260.0,234.788,"Thailand -  Pig iron, non-alloy, <0.5% phosphorus"
80,554,New Zealand,016,American Samoa,23," Flour or meal, pellet of meat or offal for animal fee",136542.0,276.604,"New Zealand -  Flour or meal, pellet of meat or offal for animal fee"
81,554,New Zealand,016,American Samoa,03," Ornamental fish, live",134176.0,29.712,"New Zealand -  Ornamental fish, live"
82,554,New Zealand,016,American Samoa,07," Potatoes seed, fresh or chilled",133002.0,143.146,"New Zealand -  Potatoes seed, fresh or chilled"
83,360,Indonesia,016,American Samoa,19," Infant foods of cereals, flour, starch or milk, retai",132712.0,56.077,"Indonesia -  Infant foods of cereals, flour, starch or milk, retai"
84,036,Australia,016,American Samoa,85, Electric motors of an output < 37.5 watts,129540.0,3.2319999999999998,Australia -  Electric motors of an output < 37.5 watts
85,554,New Zealand,016,American Samoa,38, Artificial graphite,129320.0,36.135000000000005,New Zealand -  Artificial graphite
86,036,Australia,016,American Samoa,17," Raw sugar, cane",128972.0,13.274000000000001,"Australia -  Raw sugar, cane"
87,458,Malaysia,016,American Samoa,94," Seats, aircraft",128944.0,32.956,"Malaysia -  Seats, aircraft"
88,036,Australia,016,American Samoa,73, Sheet piling of iron or steel,126898.0,13.561,Australia -  Sheet piling of iron or steel
89,554,New Zealand,016,American Samoa,52," Cotton, not carded or combed",126237.0,6.449000000000001,"New Zealand -  Cotton, not carded or combed"
90,764,Thailand,016,American Samoa,44, Fuel wood,122667.0,295.46799999999996,Thailand -  Fuel wood
91,344,"China, Hong Kong SAR",016,American Samoa,19," Infant foods of cereals, flour, starch or milk, retai",122319.0,41.929,"China, Hong Kong SAR -  Infant foods of cereals, flour, starch or milk, retai"
92,036,Australia,016,American Samoa,30," Glands and other organs, dried, for therapeutic uses",118947.0,1.73,"Australia -  Glands and other organs, dried, for therapeutic uses"
93,036,Australia,016,American Samoa,21," Coffee extracts, essences, concentrates, preparations",118526.0,15.502,"Australia -  Coffee extracts, essences, concentrates, preparations"
94,826,United Kingdom,016,American Samoa,38, Artificial graphite,117909.0,20.171,United Kingdom -  Artificial graphite
95,710,South Africa,016,American Samoa,03," Ornamental fish, live",116568.0,32.169,"South Africa -  Ornamental fish, live"
96,554,New Zealand,016,American Samoa,48, Newsprint,113524.0,44.797000000000004,New Zealand -  Newsprint
97,360,Indonesia,016,American Samoa,22, Mineral and aerated waters not sweetened or flavoured,113265.0,189.82500000000002,Indonesia -  Mineral and aerated waters not sweetened or flavoured
98,380,Italy,016,American Samoa,61," Mens, boys overcoats, etc, of wool or hair, knit",112046.0,4.58,"Italy -  Mens, boys overcoats, etc, of wool or hair, knit"
99,036,Australia,016,American Samoa,33, Essential oils of bergamot,109728.0,8.152,Australia -  Essential oils of bergamot
100,764,Thailand,016,American Samoa,16," Sausages, similar products of meat, meat offal & bloo",107440.0,32.64,"Thailand -  Sausages, similar products of meat, meat offal & bloo"
101,124,Canada,016,American Samoa,90," Optical fibres, except for telecommunications",105672.0,0.27,"Canada -  Optical fibres, except for telecommunications"
102,724,Spain,016,American Samoa,84, Nuclear reactors,102412.0,2.2430000000000003,Spain -  Nuclear reactors
103,458,Malaysia,016,American Samoa,34," Soaps, for toilet use, solid",87971.0,90.42999999999999,"Malaysia -  Soaps, for toilet use, solid"
104,250,France,016,American Samoa,70," Glass cullet, waste or scrap, glass in the mass",85449.0,34.091,"France -  Glass cullet, waste or scrap, glass in the mass"
105,792,TÃ¼rkiye,016,American Samoa,39, Polyethylene - specific gravity <0.94 in primary form,84964.0,43.358999999999995,TÃ¼rkiye -  Polyethylene - specific gravity <0.94 in primary form
106,554,New Zealand,016,American Samoa,40," Natural rubber latex, including prevulcanised",83684.0,8.875,"New Zealand -  Natural rubber latex, including prevulcanised"
107,392,Japan,016,American Samoa,63, Electric blankets of textile material,82545.0,2.55,Japan -  Electric blankets of textile material
108,554,New Zealand,016,American Samoa,49," Brochures, leaflets and similar, in single sheets",82007.0,6.553999999999999,"New Zealand -  Brochures, leaflets and similar, in single sheets"
109,480,Mauritius,016,American Samoa,03," Ornamental fish, live",81893.0,80.77,"Mauritius -  Ornamental fish, live"
110,410,Rep. of Korea,016,American Samoa,03," Ornamental fish, live",79625.0,24.75,"Rep. of Korea -  Ornamental fish, live"
111,392,Japan,016,American Samoa,84, Nuclear reactors,79410.0,1.873,Japan -  Nuclear reactors
112,702,Singapore,016,American Samoa,84, Nuclear reactors,78431.0,1.1340000000000001,Singapore -  Nuclear reactors
113,554,New Zealand,016,American Samoa,54, Sewing thread of synthetic filaments,76198.0,3.589,New Zealand -  Sewing thread of synthetic filaments
114,764,Thailand,016,American Samoa,21," Coffee extracts, essences, concentrates, preparations",74871.0,24.777,"Thailand -  Coffee extracts, essences, concentrates, preparations"
115,792,TÃ¼rkiye,016,American Samoa,27," Anthracite, not agglomerated",69418.0,100.0,"TÃ¼rkiye -  Anthracite, not agglomerated"
116,490,"Other Asia, nes",016,American Samoa,44, Fuel wood,69096.0,46.117,"Other Asia, nes -  Fuel wood"
117,242,Fiji,016,American Samoa,61," Mens, boys overcoats, etc, of wool or hair, knit",68121.0,2.035,"Fiji -  Mens, boys overcoats, etc, of wool or hair, knit"
118,490,"Other Asia, nes",016,American Samoa,84, Nuclear reactors,67902.0,6.6450000000000005,"Other Asia, nes -  Nuclear reactors"
119,392,Japan,016,American Samoa,39, Polyethylene - specific gravity <0.94 in primary form,67297.0,0.266,Japan -  Polyethylene - specific gravity <0.94 in primary form
120,458,Malaysia,016,American Samoa,44, Fuel wood,67255.0,37.912,Malaysia -  Fuel wood
121,458,Malaysia,016,American Samoa,39, Polyethylene - specific gravity <0.94 in primary form,67247.0,75.605,Malaysia -  Polyethylene - specific gravity <0.94 in primary form
122,764,Thailand,016,American Samoa,84, Nuclear reactors,65645.0,2.097,Thailand -  Nuclear reactors
123,764,Thailand,016,American Samoa,73, Sheet piling of iron or steel,63376.0,20.758000000000003,Thailand -  Sheet piling of iron or steel
124,554,New Zealand,016,American Samoa,18," Cocoa beans, whole or broken, raw or roasted",62760.0,4.935,"New Zealand -  Cocoa beans, whole or broken, raw or roasted"
125,724,Spain,016,American Samoa,29, Saturated acyclic hydrocarbons,62741.0,10.0,Spain -  Saturated acyclic hydrocarbons
126,554,New Zealand,016,American Samoa,58," Woven pile fabric of wool or fine animal hair, w >30c",61799.0,1.723,"New Zealand -  Woven pile fabric of wool or fine animal hair, w >30c"
127,554,New Zealand,016,American Samoa,82, Spades and shovels,60604.0,2.081,New Zealand -  Spades and shovels
128,360,Indonesia,016,American Samoa,55," Filament tow of nylon, polyamides",59934.0,21.637,"Indonesia -  Filament tow of nylon, polyamides"
129,554,New Zealand,016,American Samoa,83, Padlocks of base metal,59436.0,2.886,New Zealand -  Padlocks of base metal
130,124,Canada,016,American Samoa,73, Sheet piling of iron or steel,58376.0,20.049,Canada -  Sheet piling of iron or steel
131,036,Australia,016,American Samoa,48, Newsprint,58172.0,24.34,Australia -  Newsprint
132,554,New Zealand,016,American Samoa,63, Electric blankets of textile material,57636.0,3.562,New Zealand -  Electric blankets of textile material
133,036,Australia,016,American Samoa,09," Coffee, not roasted, not decaffeinated",56362.0,5.294,"Australia -  Coffee, not roasted, not decaffeinated"
134,410,Rep. of Korea,016,American Samoa,39, Polyethylene - specific gravity <0.94 in primary form,54341.0,8.837,Rep. of Korea -  Polyethylene - specific gravity <0.94 in primary form
135,528,Netherlands,016,American Samoa,85, Electric motors of an output < 37.5 watts,53126.0,0.4,Netherlands -  Electric motors of an output < 37.5 watts
136,764,Thailand,016,American Samoa,17," Raw sugar, cane",51360.0,97.245,"Thailand -  Raw sugar, cane"
